ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;SalesAmount
352;20240824;20240905;20240831;14030;SO49418;"2962,1301"
368;20240824;20240905;20240831;23534;SO49419;"3493,9905"
389;20240824;20240905;20240831;14354;SO49420;"1430,6257"
379;20240824;20240905;20240831;23573;SO49421;"3119,6344"
370;20240824;20240905;20240831;23648;SO49422;"3493,9905"
331;20240824;20240905;20240831;26666;SO49423;"1119,6757"
343;20240824;20240905;20240831;26740;SO49424;"1119,6757"
369;20240825;20240906;20240901;15623;SO49425;"3493,9905"
323;20240825;20240906;20240901;20921;SO49426;"1119,6757"
339;20240825;20240906;20240901;19338;SO49427;"1119,6757"
368;20240825;20240906;20240901;13870;SO49428;"3493,9905"
360;20240825;20240906;20240901;14012;SO49429;"2930,2104"
327;20240825;20240906;20240901;15538;SO49430;"1119,6757"
333;20240825;20240906;20240901;15548;SO49431;"1119,6757"
373;20240826;20240907;20240902;17841;SO49432;"3119,6344"
373;20240826;20240907;20240902;23544;SO49433;"3119,6344"
381;20240826;20240907;20240902;14357;SO49434;"1430,6257"
377;20240827;20240908;20240903;17181;SO49435;"3119,6344"
323;20240827;20240908;20240903;20847;SO49436;"1119,6757"
331;20240827;20240908;20240903;19336;SO49437;"1119,6757"
356;20240827;20240908;20240903;14020;SO49438;"2962,1301"
356;20240827;20240908;20240903;14064;SO49439;"2962,1301"
360;20240827;20240908;20240903;14101;SO49440;"2930,2104"
358;20240827;20240908;20240903;27044;SO49441;"2930,2104"
335;20240827;20240908;20240903;15532;SO49442;"1119,6757"
381;20240828;20240909;20240904;19440;SO49549;"1430,6257"
329;20240828;20240909;20240904;19380;SO49550;"1119,6757"
333;20240828;20240909;20240904;21040;SO49551;"1119,6757"
358;20240828;20240909;20240904;12647;SO49552;"2930,2104"
354;20240828;20240909;20240904;14302;SO49553;"2962,1301"
337;20240828;20240909;20240904;15739;SO49554;"1119,6757"
387;20240828;20240909;20240904;25036;SO49555;"1430,6257"
339;20240828;20240909;20240904;26752;SO49556;"1119,6757"
335;20240828;20240909;20240904;26753;SO49557;"1119,6757"
333;20240829;20240910;20240905;19366;SO49558;"1119,6757"
369;20240829;20240910;20240905;26115;SO49559;"3493,9905"
375;20240829;20240910;20240905;13892;SO49560;"3119,6344"
358;20240829;20240910;20240905;14681;SO49561;"2930,2104"
354;20240829;20240910;20240905;14234;SO49562;"2962,1301"
354;20240829;20240910;20240905;27087;SO49563;"2962,1301"
387;20240829;20240910;20240905;26533;SO49564;"1430,6257"
356;20240829;20240910;20240905;21501;SO49565;"2962,1301"
333;20240829;20240910;20240905;15565;SO49566;"1119,6757"
356;20240829;20240910;20240905;12634;SO49567;"2962,1301"
375;20240829;20240910;20240905;24003;SO49568;"3119,6344"
371;20240830;20240911;20240906;16262;SO49569;"3119,6344"
358;20240830;20240911;20240906;14316;SO49570;"2930,2104"
358;20240830;20240911;20240906;14345;SO49571;"2930,2104"
352;20240830;20240911;20240906;27107;SO49572;"2962,1301"
371;20240830;20240911;20240906;24009;SO49573;"3119,6344"
321;20240830;20240911;20240906;26764;SO49574;"1119,6757"
370;20240831;20240912;20240907;15923;SO49575;"3493,9905"
379;20240831;20240912;20240907;17761;SO49576;"3119,6344"
377;20240831;20240912;20240907;17762;SO49577;"3119,6344"
389;20240831;20240912;20240907;19057;SO49578;"1430,6257"
358;20240831;20240912;20240907;14322;SO49579;"2930,2104"
358;20240831;20240912;20240907;14225;SO49580;"2930,2104"
369;20240901;20240913;20240908;17937;SO49581;"3493,9905"
377;20240901;20240913;20240908;17220;SO49582;"3119,6344"
377;20240901;20240913;20240908;16203;SO49583;"3119,6344"
368;20240901;20240913;20240908;13894;SO49584;"3493,9905"
362;20240901;20240913;20240908;12644;SO49585;"2930,2104"
352;20240901;20240913;20240908;12500;SO49586;"2962,1301"
356;20240901;20240913;20240908;14301;SO49587;"2962,1301"
354;20240901;20240913;20240908;14226;SO49588;"2962,1301"
362;20240901;20240913;20240908;14263;SO49589;"2930,2104"
360;20240901;20240913;20240908;21348;SO49590;"2930,2104"
352;20240901;20240913;20240908;27092;SO49591;"2962,1301"
327;20240901;20240913;20240908;15558;SO49592;"1119,6757"
327;20240901;20240913;20240908;15561;SO49593;"1119,6757"
379;20240901;20240913;20240908;24005;SO49594;"3119,6344"
383;20240901;20240913;20240908;25107;SO49595;"1430,6257"
379;20240901;20240913;20240908;23653;SO49596;"3119,6344"
368;20240901;20240913;20240908;24001;SO49597;"3493,9905"
375;20240902;20240914;20240909;15710;SO49598;"3119,6344"
368;20240902;20240914;20240909;15921;SO49599;"3493,9905"
381;20240902;20240914;20240909;14381;SO49600;"1430,6257"
389;20240902;20240914;20240909;14382;SO49601;"1430,6257"
331;20240902;20240914;20240909;15737;SO49602;"1119,6757"
368;20240902;20240914;20240909;23655;SO49603;"3493,9905"
370;20240903;20240915;20240910;17221;SO49604;"3493,9905"
381;20240903;20240915;20240910;19065;SO49605;"1430,6257"
337;20240903;20240915;20240910;21034;SO49606;"1119,6757"
352;20240903;20240915;20240910;12475;SO49607;"2962,1301"
356;20240903;20240915;20240910;14262;SO49608;"2962,1301"
387;20240903;20240915;20240910;14367;SO49609;"1430,6257"
358;20240903;20240915;20240910;27105;SO49610;"2930,2104"
343;20240903;20240915;20240910;15554;SO49611;"1119,6757"
339;20240903;20240915;20240910;21039;SO49612;"1119,6757"
375;20240904;20240916;20240911;16052;SO49613;"3119,6344"
343;20240904;20240916;20240911;20982;SO49614;"1119,6757"
327;20240904;20240916;20240911;21020;SO49615;"1119,6757"
352;20240904;20240916;20240911;12479;SO49616;"2962,1301"
358;20240904;20240916;20240911;29479;SO49617;"2930,2104"
352;20240904;20240916;20240911;14306;SO49618;"2962,1301"
362;20240904;20240916;20240911;14324;SO49619;"2930,2104"
356;20240904;20240916;20240911;14326;SO49620;"2962,1301"
352;20240904;20240916;20240911;14348;SO49621;"2962,1301"
352;20240904;20240916;20240911;14668;SO49622;"2962,1301"
356;20240904;20240916;20240911;27088;SO49623;"2962,1301"
381;20240904;20240916;20240911;25051;SO49624;"1430,6257"
381;20240904;20240916;20240911;25053;SO49625;"1430,6257"
377;20240904;20240916;20240911;23998;SO49626;"3119,6344"
358;20240905;20240917;20240912;14230;SO49627;"2930,2104"
362;20240905;20240917;20240912;27104;SO49628;"2930,2104"
325;20240905;20240917;20240912;15557;SO49629;"1119,6757"
375;20240905;20240917;20240912;23651;SO49630;"3119,6344"
354;20240905;20240917;20240912;14260;SO49631;"2962,1301"
335;20240906;20240918;20240913;20860;SO49632;"1119,6757"
373;20240906;20240918;20240913;26202;SO49633;"3119,6344"
360;20240906;20240918;20240913;14279;SO49634;"2930,2104"
356;20240906;20240918;20240913;27097;SO49635;"2962,1301"
369;20240906;20240918;20240913;23665;SO49636;"3493,9905"
377;20240907;20240919;20240914;17943;SO49637;"3119,6344"
385;20240907;20240919;20240914;19067;SO49638;"1430,6257"
329;20240907;20240919;20240914;19386;SO49639;"1119,6757"
362;20240907;20240919;20240914;12462;SO49640;"2930,2104"
358;20240907;20240919;20240914;14276;SO49641;"2930,2104"
356;20240907;20240919;20240914;14299;SO49642;"2962,1301"
375;20240907;20240919;20240914;24006;SO49643;"3119,6344"
327;20240907;20240919;20240914;26768;SO49644;"1119,6757"
370;20240908;20240920;20240915;15678;SO49645;"3493,9905"
379;20240908;20240920;20240915;15688;SO49646;"3119,6344"
368;20240908;20240920;20240915;17742;SO49647;"3493,9905"
383;20240908;20240920;20240915;19455;SO49648;"1430,6257"
327;20240908;20240920;20240915;21027;SO49649;"1119,6757"
360;20240908;20240920;20240915;12637;SO49650;"2930,2104"
352;20240908;20240920;20240915;14670;SO49651;"2962,1301"
362;20240908;20240920;20240915;14855;SO49652;"2930,2104"
352;20240908;20240920;20240915;15014;SO49653;"2962,1301"
358;20240908;20240920;20240915;14224;SO49654;"2930,2104"
356;20240908;20240920;20240915;27079;SO49655;"2962,1301"
362;20240908;20240920;20240915;27083;SO49656;"2930,2104"
341;20240908;20240920;20240915;15750;SO49657;"1119,6757"
337;20240908;20240920;20240915;15763;SO49658;"1119,6757"
352;20240908;20240920;20240915;21354;SO49659;"2962,1301"
371;20240908;20240920;20240915;23660;SO49660;"3119,6344"
370;20240908;20240920;20240915;23995;SO49661;"3493,9905"
331;20240908;20240920;20240915;26763;SO49662;"1119,6757"
339;20240908;20240920;20240915;26767;SO49663;"1119,6757"
368;20240909;20240921;20240916;17896;SO49664;"3493,9905"
360;20240909;20240921;20240916;29483;SO49665;"2930,2104"
362;20240909;20240921;20240916;14287;SO49666;"2930,2104"
354;20240909;20240921;20240916;14673;SO49667;"2962,1301"
362;20240909;20240921;20240916;14261;SO49668;"2930,2104"
352;20240909;20240921;20240916;27080;SO49669;"2962,1301"
377;20240909;20240921;20240916;23996;SO49670;"3119,6344"
373;20240910;20240922;20240917;17199;SO49671;"3119,6344"
379;20240910;20240922;20240917;16259;SO49672;"3119,6344"
325;20240910;20240922;20240917;21011;SO49673;"1119,6757"
369;20240910;20240922;20240917;13887;SO49674;"3493,9905"
360;20240910;20240922;20240917;11241;SO49675;"2930,2104"
356;20240910;20240922;20240917;12658;SO49676;"2962,1301"
358;20240910;20240922;20240917;14666;SO49677;"2930,2104"
358;20240910;20240922;20240917;27081;SO49678;"2930,2104"
329;20240910;20240922;20240917;26760;SO49679;"1119,6757"
370;20240911;20240923;20240918;17969;SO49680;"3493,9905"
379;20240911;20240923;20240918;13890;SO49681;"3119,6344"
356;20240911;20240923;20240918;21352;SO49682;"2962,1301"
356;20240911;20240923;20240918;27108;SO49683;"2962,1301"
370;20240911;20240923;20240918;24000;SO49684;"3493,9905"
373;20240912;20240924;20240919;17959;SO49685;"3119,6344"
377;20240912;20240924;20240919;16051;SO49686;"3119,6344"
371;20240912;20240924;20240919;16205;SO49687;"3119,6344"
362;20240912;20240924;20240919;12653;SO49688;"2930,2104"
381;20240912;20240924;20240919;14377;SO49689;"1430,6257"
375;20240912;20240924;20240919;24008;SO49690;"3119,6344"
373;20240912;20240924;20240919;23662;SO49691;"3119,6344"
375;20240913;20240925;20240920;17960;SO49692;"3119,6344"
369;20240913;20240925;20240920;17741;SO49693;"3493,9905"
368;20240913;20240925;20240920;17968;SO49694;"3493,9905"
362;20240913;20240925;20240920;12499;SO49695;"2930,2104"
356;20240913;20240925;20240920;14323;SO49696;"2962,1301"
358;20240913;20240925;20240920;14238;SO49697;"2930,2104"
354;20240913;20240925;20240920;21336;SO49698;"2962,1301"
381;20240913;20240925;20240920;25037;SO49699;"1430,6257"
375;20240913;20240925;20240920;23664;SO49700;"3119,6344"
368;20240914;20240926;20240921;17933;SO49701;"3493,9905"
375;20240914;20240926;20240921;15687;SO49702;"3119,6344"
373;20240914;20240926;20240921;15924;SO49703;"3119,6344"
377;20240914;20240926;20240921;17962;SO49704;"3119,6344"
370;20240914;20240926;20240921;15925;SO49705;"3493,9905"
383;20240914;20240926;20240921;17770;SO49706;"1430,6257"
371;20240914;20240926;20240921;13889;SO49707;"3119,6344"
352;20240914;20240926;20240921;12487;SO49708;"2962,1301"
352;20240914;20240926;20240921;14300;SO49709;"2962,1301"
362;20240914;20240926;20240921;14308;SO49710;"2930,2104"
362;20240914;20240926;20240921;14676;SO49711;"2930,2104"
360;20240914;20240926;20240921;27095;SO49712;"2930,2104"
354;20240914;20240926;20240921;21400;SO49713;"2962,1301"
375;20240914;20240926;20240921;23663;SO49714;"3119,6344"
325;20240914;20240926;20240921;26761;SO49715;"1119,6757"
377;20240915;20240927;20240922;17722;SO49716;"3119,6344"
368;20240915;20240927;20240922;16204;SO49717;"3493,9905"
387;20240915;20240927;20240922;19196;SO49718;"1430,6257"
327;20240915;20240927;20240922;20854;SO49719;"1119,6757"
358;20240915;20240927;20240922;12640;SO49720;"2930,2104"
356;20240915;20240927;20240922;12645;SO49721;"2962,1301"
352;20240915;20240927;20240922;14264;SO49722;"2962,1301"
387;20240915;20240927;20240922;14366;SO49723;"1430,6257"
356;20240915;20240927;20240922;27106;SO49724;"2962,1301"
370;20240915;20240927;20240922;24007;SO49725;"3493,9905"
381;20240915;20240927;20240922;25057;SO49726;"1430,6257"
325;20240915;20240927;20240922;26774;SO49727;"1119,6757"
368;20240916;20240928;20240923;17635;SO49728;"3493,9905"
387;20240916;20240928;20240923;19046;SO49729;"1430,6257"
339;20240916;20240928;20240923;21036;SO49730;"1119,6757"
360;20240916;20240928;20240923;29450;SO49731;"2930,2104"
356;20240916;20240928;20240923;14523;SO49732;"2962,1301"
360;20240916;20240928;20240923;14259;SO49733;"2930,2104"
362;20240916;20240928;20240923;27086;SO49734;"2930,2104"
343;20240916;20240928;20240923;15569;SO49735;"1119,6757"
331;20240916;20240928;20240923;15555;SO49736;"1119,6757"
385;20240916;20240928;20240923;25106;SO49737;"1430,6257"
341;20240916;20240928;20240923;26751;SO49738;"1119,6757"
377;20240917;20240929;20240924;13895;SO49739;"3119,6344"
354;20240917;20240929;20240924;14310;SO49740;"2962,1301"
389;20240917;20240929;20240924;14378;SO49741;"1430,6257"
331;20240917;20240929;20240924;27285;SO49742;"1119,6757"
368;20240917;20240929;20240924;23993;SO49743;"3493,9905"
389;20240918;20240930;20240925;19188;SO49744;"1430,6257"
387;20240918;20240930;20240925;19448;SO49745;"1430,6257"
358;20240918;20240930;20240925;29482;SO49746;"2930,2104"
356;20240918;20240930;20240925;12495;SO49747;"2962,1301"
389;20240918;20240930;20240925;14380;SO49748;"1430,6257"
327;20240918;20240930;20240925;26754;SO49749;"1119,6757"
329;20240918;20240930;20240925;26757;SO49750;"1119,6757"
368;20240919;20241001;20240926;17966;SO49751;"3493,9905"
360;20240919;20241001;20240926;11242;SO49752;"2930,2104"
358;20240919;20241001;20240926;14275;SO49753;"2930,2104"
360;20240919;20241001;20240926;14303;SO49754;"2930,2104"
362;20240919;20241001;20240926;14305;SO49755;"2930,2104"
371;20240919;20241001;20240926;23658;SO49756;"3119,6344"
379;20240920;20241002;20240927;17965;SO49757;"3119,6344"
331;20240920;20241002;20240927;19381;SO49758;"1119,6757"
389;20240920;20241002;20240927;14379;SO49759;"1430,6257"
358;20240920;20241002;20240927;21423;SO49760;"2930,2104"
339;20240920;20241002;20240927;27270;SO49761;"1119,6757"
368;20240921;20241003;20240928;17948;SO49762;"3493,9905"
356;20240921;20241003;20240928;14277;SO49763;"2962,1301"
356;20240921;20241003;20240928;14236;SO49764;"2962,1301"
354;20240921;20241003;20240928;27094;SO49765;"2962,1301"
329;20240922;20241004;20240929;19419;SO49766;"1119,6757"
356;20240922;20241004;20240929;14347;SO49767;"2962,1301"
360;20240922;20241004;20240929;27103;SO49768;"2930,2104"
356;20240922;20241004;20240929;27091;SO49769;"2962,1301"
343;20240922;20241004;20240929;27298;SO49770;"1119,6757"
343;20240922;20241004;20240929;15570;SO49771;"1119,6757"
379;20240922;20241004;20240929;23661;SO49772;"3119,6344"
343;20240922;20241004;20240929;26750;SO49773;"1119,6757"
358;20240923;20241005;20240930;12648;SO49774;"2930,2104"
352;20240923;20241005;20240930;14235;SO49775;"2962,1301"
331;20240923;20241005;20240930;27297;SO49776;"1119,6757"
335;20240923;20241005;20240930;27404;SO49777;"1119,6757"
369;20240924;20241006;20241001;17198;SO49778;"3493,9905"
369;20240924;20241006;20241001;17209;SO49779;"3493,9905"
373;20240924;20241006;20241001;17958;SO49780;"3119,6344"
362;20240924;20241006;20241001;12484;SO49781;"2930,2104"
325;20240924;20241006;20241001;21018;SO49782;"1119,6757"
343;20240924;20241006;20241001;20861;SO49783;"1119,6757"
362;20240924;20241006;20241001;14325;SO49784;"2930,2104"
358;20240924;20241006;20241001;14667;SO49785;"2930,2104"
362;20240924;20241006;20241001;27090;SO49786;"2930,2104"
368;20240924;20241006;20241001;23656;SO49787;"3493,9905"
368;20240924;20241006;20241001;23992;SO49788;"3493,9905"
373;20240924;20241006;20241001;24002;SO49789;"3119,6344"
329;20240924;20241006;20241001;26758;SO49790;"1119,6757"
370;20240925;20241007;20241002;16261;SO49791;"3493,9905"
343;20240925;20241007;20241002;21012;SO49792;"1119,6757"
352;20240925;20241007;20241002;14671;SO49793;"2962,1301"
352;20240925;20241007;20241002;21349;SO49794;"2962,1301"
354;20240925;20241007;20241002;27093;SO49795;"2962,1301"
337;20240925;20241007;20241002;15562;SO49796;"1119,6757"
329;20240925;20241007;20241002;15568;SO49797;"1119,6757"
375;20240925;20241007;20241002;24159;SO49798;"3119,6344"
375;20240925;20241007;20241002;23994;SO49799;"3119,6344"
375;20240925;20241007;20241002;24004;SO49800;"3119,6344"
375;20240926;20241008;20241003;15920;SO49801;"3119,6344"
370;20240926;20241008;20241003;17629;SO49802;"3493,9905"
370;20240926;20241008;20241003;15931;SO49803;"3493,9905"
377;20240926;20241008;20241003;26200;SO49804;"3119,6344"
360;20240926;20241008;20241003;14286;SO49805;"2930,2104"
362;20240926;20241008;20241003;14304;SO49806;"2930,2104"
356;20240926;20241008;20241003;14346;SO49807;"2962,1301"
354;20240926;20241008;20241003;14672;SO49808;"2962,1301"
368;20240926;20241008;20241003;24160;SO49809;"3493,9905"
389;20240926;20241008;20241003;25052;SO49810;"1430,6257"
375;20240927;20241009;20241004;17892;SO49811;"3119,6344"
368;20240927;20241009;20241004;15677;SO49812;"3493,9905"
379;20240927;20241009;20241004;15700;SO49813;"3119,6344"
356;20240927;20241009;20241004;11336;SO49814;"2962,1301"
362;20240927;20241009;20241004;27089;SO49815;"2930,2104"
387;20240927;20241009;20241004;14374;SO49816;"1430,6257"
354;20240927;20241009;20241004;27096;SO49817;"2962,1301"
377;20240927;20241009;20241004;23652;SO49818;"3119,6344"
368;20240927;20241009;20241004;23659;SO49819;"3493,9905"
371;20240927;20241009;20241004;23999;SO49820;"3119,6344"
373;20240928;20241010;20241005;17789;SO49895;"3119,6344"
375;20240928;20241010;20241005;16388;SO49896;"3119,6344"
371;20240928;20241010;20241005;16392;SO49897;"3119,6344"
370;20240928;20241010;20241005;17824;SO49898;"3493,9905"
368;20240928;20241010;20241005;17873;SO49899;"3493,9905"
379;20240928;20241010;20241005;16286;SO49900;"3119,6344"
331;20240928;20241010;20241005;19427;SO49901;"1119,6757"
352;20240928;20241010;20241005;12501;SO49902;"2962,1301"
329;20240928;20241010;20241005;15851;SO49903;"1119,6757"
341;20240928;20241010;20241005;15882;SO49904;"1119,6757"
385;20240928;20241010;20241005;25120;SO49905;"1430,6257"
360;20240929;20241011;20241006;27193;SO49906;"2930,2104"
360;20240929;20241011;20241006;21589;SO49907;"2930,2104"
358;20240929;20241011;20241006;27199;SO49908;"2930,2104"
368;20240929;20241011;20241006;17981;SO49909;"3493,9905"
371;20240929;20241011;20241006;13903;SO49910;"3119,6344"
358;20240929;20241011;20241006;12857;SO49911;"2930,2104"
356;20240929;20241011;20241006;15185;SO49912;"2962,1301"
358;20240929;20241011;20241006;15192;SO49913;"2930,2104"
356;20240929;20241011;20241006;15207;SO49914;"2962,1301"
354;20240929;20241011;20241006;15143;SO49915;"2962,1301"
356;20240929;20241011;20241006;15145;SO49916;"2962,1301"
379;20240929;20241011;20241006;24177;SO49917;"3119,6344"
385;20240929;20241011;20241006;25108;SO49918;"1430,6257"
371;20240930;20241012;20241007;17796;SO49919;"3119,6344"
387;20240930;20241012;20241007;19477;SO49920;"1430,6257"
379;20240930;20241012;20241007;13911;SO49921;"3119,6344"
360;20240930;20241012;20241007;15171;SO49922;"2930,2104"
327;20240930;20241012;20241007;27338;SO49923;"1119,6757"
362;20241001;20241013;20241008;21595;SO49924;"4354,3338"
377;20241001;20241013;20241008;16391;SO49925;"4635,8203"
370;20241001;20241013;20241008;16400;SO49926;"5192,1188"
387;20241001;20241013;20241008;17775;SO49927;"2125,9297"
321;20241001;20241013;20241008;19442;SO49928;"1663,8538"
360;20241001;20241013;20241008;11346;SO49929;"4354,3338"
360;20241001;20241013;20241008;12854;SO49930;"4354,3338"
331;20241001;20241013;20241008;15860;SO49931;"1663,8538"
383;20241001;20241013;20241008;14418;SO49932;"2125,9297"
352;20241001;20241013;20241008;15169;SO49933;"4401,7667"
379;20241001;20241013;20241008;24266;SO49934;"4635,8203"
321;20241001;20241013;20241008;26916;SO49935;"1663,8538"
360;20241002;20241014;20241009;27201;SO49936;"4354,3338"
358;20241002;20241014;20241009;27251;SO49937;"4354,3338"
385;20241002;20241014;20241009;19274;SO49938;"2125,9297"
360;20241002;20241014;20241009;11379;SO49939;"4354,3338"
354;20241002;20241014;20241009;12859;SO49940;"4401,7667"
356;20241002;20241014;20241009;15022;SO49941;"4401,7667"
385;20241002;20241014;20241009;14400;SO49942;"2125,9297"
383;20241002;20241014;20241009;14417;SO49943;"2125,9297"
354;20241002;20241014;20241009;15210;SO49944;"4401,7667"
389;20241002;20241014;20241009;25119;SO49945;"2125,9297"
371;20241003;20241015;20241010;18021;SO49946;"4635,8203"
385;20241003;20241015;20241010;19471;SO49947;"2125,9297"
362;20241003;20241015;20241010;15015;SO49948;"4354,3338"
387;20241003;20241015;20241010;14411;SO49949;"2125,9297"
371;20241003;20241015;20241010;24163;SO49950;"4635,8203"
360;20241004;20241016;20241011;27231;SO49951;"4354,3338"
333;20241004;20241016;20241011;15840;SO49952;"1663,8538"
360;20241004;20241016;20241011;15213;SO49953;"4354,3338"
360;20241004;20241016;20241011;15144;SO49954;"4354,3338"
360;20241004;20241016;20241011;15152;SO49955;"4354,3338"
387;20241004;20241016;20241011;25112;SO49956;"2125,9297"
387;20241004;20241016;20241011;25114;SO49957;"2125,9297"
368;20241004;20241016;20241011;24167;SO49958;"5192,1188"
368;20241004;20241016;20241011;24241;SO49959;"5192,1188"
375;20241004;20241016;20241011;24249;SO49960;"4635,8203"
327;20241004;20241016;20241011;26921;SO49961;"1663,8538"
358;20241005;20241017;20241012;27226;SO49962;"4354,3338"
370;20241005;20241017;20241012;17847;SO49963;"5192,1188"
377;20241005;20241017;20241012;16394;SO49964;"4635,8203"
341;20241005;20241017;20241012;21071;SO49965;"1663,8538"
352;20241005;20241017;20241012;12856;SO49966;"4401,7667"
354;20241005;20241017;20241012;12521;SO49967;"4401,7667"
354;20241005;20241017;20241012;15029;SO49968;"4401,7667"
327;20241005;20241017;20241012;15768;SO49969;"1663,8538"
327;20241005;20241017;20241012;15769;SO49970;"1663,8538"
358;20241005;20241017;20241012;15208;SO49971;"4354,3338"
356;20241005;20241017;20241012;15211;SO49972;"4401,7667"
379;20241005;20241017;20241012;24173;SO49973;"4635,8203"
371;20241005;20241017;20241012;24248;SO49974;"4635,8203"
370;20241006;20241018;20241013;16291;SO49975;"5192,1188"
375;20241006;20241018;20241013;13906;SO49976;"4635,8203"
377;20241006;20241018;20241013;13910;SO49977;"4635,8203"
352;20241006;20241018;20241013;12546;SO49978;"4401,7667"
352;20241006;20241018;20241013;12855;SO49979;"4401,7667"
358;20241006;20241018;20241013;15027;SO49980;"4354,3338"
362;20241006;20241018;20241013;15032;SO49981;"4354,3338"
383;20241006;20241018;20241013;14406;SO49982;"2125,9297"
356;20241006;20241018;20241013;15179;SO49983;"4401,7667"
383;20241006;20241018;20241013;25115;SO49984;"2125,9297"
360;20241007;20241019;20241014;11339;SO49985;"4354,3338"
362;20241007;20241019;20241014;21582;SO49986;"4354,3338"
362;20241007;20241019;20241014;15204;SO49987;"4354,3338"
362;20241007;20241019;20241014;15120;SO49988;"4354,3338"
358;20241007;20241019;20241014;15130;SO49989;"4354,3338"
356;20241007;20241019;20241014;15180;SO49990;"4401,7667"
356;20241008;20241020;20241015;27211;SO49991;"4401,7667"
358;20241008;20241020;20241015;27240;SO49992;"4354,3338"
369;20241008;20241020;20241015;17781;SO49993;"5192,1188"
379;20241008;20241020;20241015;17799;SO49994;"4635,8203"
331;20241008;20241020;20241015;21060;SO49995;"1663,8538"
362;20241008;20241020;20241015;12735;SO49996;"4354,3338"
356;20241008;20241020;20241015;12736;SO49997;"4401,7667"
362;20241008;20241020;20241015;12808;SO49998;"4354,3338"
385;20241008;20241020;20241015;14392;SO49999;"2125,9297"
352;20241008;20241020;20241015;27116;SO50000;"4401,7667"
352;20241008;20241020;20241015;15183;SO50001;"4401,7667"
368;20241008;20241020;20241015;24170;SO50002;"5192,1188"
337;20241008;20241020;20241015;26796;SO50003;"1663,8538"
354;20241009;20241021;20241016;27228;SO50004;"4401,7667"
371;20241009;20241021;20241016;17848;SO50005;"4635,8203"
333;20241009;20241021;20241016;20896;SO50006;"1663,8538"
354;20241009;20241021;20241016;15181;SO50007;"4401,7667"
356;20241009;20241021;20241016;15122;SO50008;"4401,7667"
389;20241009;20241021;20241016;25111;SO50009;"2125,9297"
369;20241009;20241021;20241016;24171;SO50010;"5192,1188"
358;20241010;20241022;20241017;27232;SO50011;"4354,3338"
358;20241010;20241022;20241017;27255;SO50012;"4354,3338"
379;20241010;20241022;20241017;17979;SO50013;"4635,8203"
369;20241010;20241022;20241017;17833;SO50014;"5192,1188"
381;20241010;20241022;20241017;19254;SO50015;"2125,9297"
333;20241010;20241022;20241017;20870;SO50016;"1663,8538"
327;20241010;20241022;20241017;21056;SO50017;"1663,8538"
321;20241010;20241022;20241017;20876;SO50018;"1663,8538"
375;20241010;20241022;20241017;26235;SO50019;"4635,8203"
362;20241010;20241022;20241017;12738;SO50020;"4354,3338"
362;20241010;20241022;20241017;12839;SO50021;"4354,3338"
358;20241010;20241022;20241017;12712;SO50022;"4354,3338"
341;20241010;20241022;20241017;15780;SO50023;"1663,8538"
329;20241010;20241022;20241017;27406;SO50024;"1663,8538"
387;20241010;20241022;20241017;14386;SO50025;"2125,9297"
356;20241010;20241022;20241017;15205;SO50026;"4401,7667"
371;20241010;20241022;20241017;24272;SO50027;"4635,8203"
379;20241010;20241022;20241017;24273;SO50028;"4635,8203"
356;20241011;20241023;20241018;27195;SO50029;"4401,7667"
352;20241011;20241023;20241018;27234;SO50030;"4401,7667"
343;20241011;20241023;20241018;19421;SO50031;"1663,8538"
369;20241011;20241023;20241018;13896;SO50032;"5192,1188"
356;20241011;20241023;20241018;12713;SO50033;"4401,7667"
354;20241011;20241023;20241018;15129;SO50034;"4401,7667"
373;20241011;20241023;20241018;24270;SO50035;"4635,8203"
356;20241012;20241024;20241019;27212;SO50036;"4401,7667"
379;20241012;20241024;20241019;16289;SO50037;"4635,8203"
379;20241012;20241024;20241019;17784;SO50038;"4635,8203"
369;20241012;20241024;20241019;18000;SO50039;"5192,1188"
354;20241012;20241024;20241019;15043;SO50040;"4401,7667"
341;20241012;20241024;20241019;15841;SO50041;"1663,8538"
327;20241012;20241024;20241019;15770;SO50042;"1663,8538"
385;20241012;20241024;20241019;14398;SO50043;"2125,9297"
368;20241012;20241024;20241019;24162;SO50044;"5192,1188"
327;20241012;20241024;20241019;26924;SO50045;"1663,8538"
370;20241013;20241025;20241020;16404;SO50046;"5192,1188"
375;20241013;20241025;20241020;16408;SO50047;"4635,8203"
389;20241013;20241025;20241020;19197;SO50048;"2125,9297"
354;20241013;20241025;20241020;12745;SO50049;"4401,7667"
356;20241013;20241025;20241020;15035;SO50050;"4401,7667"
356;20241013;20241025;20241020;15127;SO50051;"4401,7667"
352;20241013;20241025;20241020;27206;SO50052;"4401,7667"
371;20241014;20241026;20241021;17811;SO50053;"4635,8203"
369;20241014;20241026;20241021;16412;SO50054;"5192,1188"
383;20241014;20241026;20241021;19479;SO50055;"2125,9297"
325;20241014;20241026;20241021;15842;SO50056;"1663,8538"
323;20241014;20241026;20241021;15834;SO50057;"1663,8538"
381;20241014;20241026;20241021;14414;SO50058;"2125,9297"
385;20241014;20241026;20241021;14415;SO50059;"2125,9297"
362;20241014;20241026;20241021;15151;SO50060;"4354,3338"
377;20241014;20241026;20241021;24166;SO50061;"4635,8203"
